player,runs,mins,bf,4s,6s,sr,inns,match_type,opposition,ground,start_date
HH Pandya,DNB,-,-,-,-,-,2,T20I,Australia,Sydney,31 Jan 2016
JJ Bumrah,DNB,-,-,-,-,-,2,T20I,Australia,Sydney,31 Jan 2016
RG Sharma,0,2,2,0,0,0.00,1,T20I,Sri Lanka,Pune,09 Feb 2016
S Dhawan,9,25,13,0,1,69.23,1,T20I,Sri Lanka,Pune,09 Feb 2016
AM Rahane,4,3,4,1,0,100.00,1,T20I,Sri Lanka,Pune,09 Feb 2016
SK Raina,20,33,20,1,1,100.00,1,T20I,Sri Lanka,Pune,09 Feb 2016
Yuvraj Singh,10,22,14,0,1,71.42,1,T20I,Sri Lanka,Pune,09 Feb 2016
MS Dhoni,2,2,2,0,0,100.00,1,T20I,Sri Lanka,Pune,09 Feb 2016
HH Pandya,2,10,6,0,0,33.33,1,T20I,Sri Lanka,Pune,09 Feb 2016
RA Jadeja,6,15,9,0,0,66.66,1,T20I,Sri Lanka,Pune,09 Feb 2016
R Ashwin,31*,33,24,5,0,129.16,1,T20I,Sri Lanka,Pune,09 Feb 2016
A Nehra,6,21,19,0,0,31.57,1,T20I,Sri Lanka,Pune,09 Feb 2016
JJ Bumrah,0,1,0,0,0,-,1,T20I,Sri Lanka,Pune,09 Feb 2016
RG Sharma,43,-,36,2,1,119.44,1,T20I,Sri Lanka,Ranchi,12 Feb 2016
S Dhawan,51,-,25,7,2,204.00,1,T20I,Sri Lanka,Ranchi,12 Feb 2016
AM Rahane,25,-,21,3,0,119.04,1,T20I,Sri Lanka,Ranchi,12 Feb 2016
SK Raina,30,-,19,5,0,157.89,1,T20I,Sri Lanka,Ranchi,12 Feb 2016
HH Pandya,27,-,12,1,2,225.00,1,T20I,Sri Lanka,Ranchi,12 Feb 2016
MS Dhoni,9*,-,5,1,0,180.00,1,T20I,Sri Lanka,Ranchi,12 Feb 2016
Yuvraj Singh,0,-,1,0,0,0.00,1,T20I,Sri Lanka,Ranchi,12 Feb 2016
RA Jadeja,1*,-,1,0,0,100.00,1,T20I,Sri Lanka,Ranchi,12 Feb 2016
A Nehra,DNB,-,-,-,-,-,1,T20I,Sri Lanka,Ranchi,12 Feb 2016
R Ashwin,DNB,-,-,-,-,-,1,T20I,Sri Lanka,Ranchi,12 Feb 2016
JJ Bumrah,DNB,-,-,-,-,-,1,T20I,Sri Lanka,Ranchi,12 Feb 2016
RG Sharma,13,-,13,1,1,100.00,2,T20I,Sri Lanka,Visakhapatnam,14 Feb 2016
S Dhawan,46*,-,46,5,1,100.00,2,T20I,Sri Lanka,Visakhapatnam,14 Feb 2016
AM Rahane,22*,-,24,1,0,91.66,2,T20I,Sri Lanka,Visakhapatnam,14 Feb 2016
MS Dhoni,DNB,-,-,-,-,-,2,T20I,Sri Lanka,Visakhapatnam,14 Feb 2016
Yuvraj Singh,DNB,-,-,-,-,-,2,T20I,Sri Lanka,Visakhapatnam,14 Feb 2016
A Nehra,DNB,-,-,-,-,-,2,T20I,Sri Lanka,Visakhapatnam,14 Feb 2016
R Ashwin,DNB,-,-,-,-,-,2,T20I,Sri Lanka,Visakhapatnam,14 Feb 2016
SK Raina,DNB,-,-,-,-,-,2,T20I,Sri Lanka,Visakhapatnam,14 Feb 2016
RA Jadeja,DNB,-,-,-,-,-,2,T20I,Sri Lanka,Visakhapatnam,14 Feb 2016
HH Pandya,DNB,-,-,-,-,-,2,T20I,Sri Lanka,Visakhapatnam,14 Feb 2016
JJ Bumrah,DNB,-,-,-,-,-,2,T20I,Sri Lanka,Visakhapatnam,14 Feb 2016
RG Sharma,83,90,55,7,3,150.90,1,T20I,Bangladesh,Dhaka,24 Feb 2016
S Dhawan,2,6,4,0,0,50.00,1,T20I,Bangladesh,Dhaka,24 Feb 2016
V Kohli,7,13,12,1,0,58.33,1,T20I,Bangladesh,Dhaka,24 Feb 2016
SK Raina,13,14,13,2,0,100.00,1,T20I,Bangladesh,Dhaka,24 Feb 2016
Yuvraj Singh,15,29,16,1,0,93.75,1,T20I,Bangladesh,Dhaka,24 Feb 2016
HH Pandya,31,25,18,4,1,172.22,1,T20I,Bangladesh,Dhaka,24 Feb 2016
MS Dhoni,8*,4,2,0,1,400.00,1,T20I,Bangladesh,Dhaka,24 Feb 2016
RA Jadeja,0*,1,0,0,0,-,1,T20I,Bangladesh,Dhaka,24 Feb 2016
A Nehra,DNB,-,-,-,-,-,1,T20I,Bangladesh,Dhaka,24 Feb 2016
R Ashwin,DNB,-,-,-,-,-,1,T20I,Bangladesh,Dhaka,24 Feb 2016
JJ Bumrah,DNB,-,-,-,-,-,1,T20I,Bangladesh,Dhaka,24 Feb 2016
RG Sharma,0,2,2,0,0,0.00,2,T20I,Pakistan,Dhaka,27 Feb 2016
AM Rahane,0,5,1,0,0,0.00,2,T20I,Pakistan,Dhaka,27 Feb 2016
V Kohli,49,71,51,7,0,96.07,2,T20I,Pakistan,Dhaka,27 Feb 2016
SK Raina,1,10,4,0,0,25.00,2,T20I,Pakistan,Dhaka,27 Feb 2016
Yuvraj Singh,14*,66,32,2,0,43.75,2,T20I,Pakistan,Dhaka,27 Feb 2016
HH Pandya,0,1,2,0,0,0.00,2,T20I,Pakistan,Dhaka,27 Feb 2016
MS Dhoni,7*,6,3,1,0,233.33,2,T20I,Pakistan,Dhaka,27 Feb 2016
A Nehra,DNB,-,-,-,-,-,2,T20I,Pakistan,Dhaka,27 Feb 2016
R Ashwin,DNB,-,-,-,-,-,2,T20I,Pakistan,Dhaka,27 Feb 2016
RA Jadeja,DNB,-,-,-,-,-,2,T20I,Pakistan,Dhaka,27 Feb 2016
JJ Bumrah,DNB,-,-,-,-,-,2,T20I,Pakistan,Dhaka,27 Feb 2016
S Dhawan,1,9,3,0,0,33.33,2,T20I,Sri Lanka,Dhaka,01 Mar 2016
RG Sharma,15,15,14,3,0,107.14,2,T20I,Sri Lanka,Dhaka,01 Mar 2016
V Kohli,56*,85,47,7,0,119.14,2,T20I,Sri Lanka,Dhaka,01 Mar 2016
SK Raina,25,35,26,2,0,96.15,2,T20I,Sri Lanka,Dhaka,01 Mar 2016
Yuvraj Singh,35,30,18,3,3,194.44,2,T20I,Sri Lanka,Dhaka,01 Mar 2016
HH Pandya,2,3,4,0,0,50.00,2,T20I,Sri Lanka,Dhaka,01 Mar 2016
MS Dhoni,7*,7,4,0,1,175.00,2,T20I,Sri Lanka,Dhaka,01 Mar 2016
A Nehra,DNB,-,-,-,-,-,2,T20I,Sri Lanka,Dhaka,01 Mar 2016
R Ashwin,DNB,-,-,-,-,-,2,T20I,Sri Lanka,Dhaka,01 Mar 2016
RA Jadeja,DNB,-,-,-,-,-,2,T20I,Sri Lanka,Dhaka,01 Mar 2016
JJ Bumrah,DNB,-,-,-,-,-,2,T20I,Sri Lanka,Dhaka,01 Mar 2016
RG Sharma,39,26,28,7,1,139.28,2,T20I,U.A.E.,Dhaka,03 Mar 2016
S Dhawan,16*,46,20,3,0,80.00,2,T20I,U.A.E.,Dhaka,03 Mar 2016
Yuvraj Singh,25*,19,14,4,1,178.57,2,T20I,U.A.E.,Dhaka,03 Mar 2016
Harbhajan Singh,DNB,-,-,-,-,-,2,T20I,U.A.E.,Dhaka,03 Mar 2016
MS Dhoni,DNB,-,-,-,-,-,2,T20I,U.A.E.,Dhaka,03 Mar 2016
SK Raina,DNB,-,-,-,-,-,2,T20I,U.A.E.,Dhaka,03 Mar 2016
V Kohli,DNB,-,-,-,-,-,2,T20I,U.A.E.,Dhaka,03 Mar 2016
B Kumar,DNB,-,-,-,-,-,2,T20I,U.A.E.,Dhaka,03 Mar 2016
P Negi,DNB,-,-,-,-,-,2,T20I,U.A.E.,Dhaka,03 Mar 2016
HH Pandya,DNB,-,-,-,-,-,2,T20I,U.A.E.,Dhaka,03 Mar 2016
JJ Bumrah,DNB,-,-,-,-,-,2,T20I,U.A.E.,Dhaka,03 Mar 2016
RG Sharma,1,8,5,0,0,20.00,2,T20I,Bangladesh,Dhaka,06 Mar 2016
S Dhawan,60,63,44,9,1,136.36,2,T20I,Bangladesh,Dhaka,06 Mar 2016
V Kohli,41*,62,28,5,0,146.42,2,T20I,Bangladesh,Dhaka,06 Mar 2016
MS Dhoni,20*,7,6,1,2,333.33,2,T20I,Bangladesh,Dhaka,06 Mar 2016
Yuvraj Singh,DNB,-,-,-,-,-,2,T20I,Bangladesh,Dhaka,06 Mar 2016
A Nehra,DNB,-,-,-,-,-,2,T20I,Bangladesh,Dhaka,06 Mar 2016
R Ashwin,DNB,-,-,-,-,-,2,T20I,Bangladesh,Dhaka,06 Mar 2016
SK Raina,DNB,-,-,-,-,-,2,T20I,Bangladesh,Dhaka,06 Mar 2016
RA Jadeja,DNB,-,-,-,-,-,2,T20I,Bangladesh,Dhaka,06 Mar 2016
HH Pandya,DNB,-,-,-,-,-,2,T20I,Bangladesh,Dhaka,06 Mar 2016
JJ Bumrah,DNB,-,-,-,-,-,2,T20I,Bangladesh,Dhaka,06 Mar 2016
RG Sharma,5,-,7,0,0,71.42,2,T20I,New Zealand,Nagpur,15 Mar 2016
S Dhawan,1,-,3,0,0,33.33,2,T20I,New Zealand,Nagpur,15 Mar 2016
V Kohli,23,-,27,2,0,85.18,2,T20I,New Zealand,Nagpur,15 Mar 2016
SK Raina,1,-,2,0,0,50.00,2,T20I,New Zealand,Nagpur,15 Mar 2016
Yuvraj Singh,4,-,5,1,0,80.00,2,T20I,New Zealand,Nagpur,15 Mar 2016
MS Dhoni,30,-,30,1,1,100.00,2,T20I,New Zealand,Nagpur,15 Mar 2016
HH Pandya,1,-,7,0,0,14.28,2,T20I,New Zealand,Nagpur,15 Mar 2016
RA Jadeja,0,-,3,0,0,0.00,2,T20I,New Zealand,Nagpur,15 Mar 2016
R Ashwin,10,-,20,0,0,50.00,2,T20I,New Zealand,Nagpur,15 Mar 2016
A Nehra,0,-,4,0,0,0.00,2,T20I,New Zealand,Nagpur,15 Mar 2016
JJ Bumrah,0*,-,2,0,0,0.00,2,T20I,New Zealand,Nagpur,15 Mar 2016
RG Sharma,10,11,11,2,0,90.90,2,T20I,Pakistan,Kolkata,19 Mar 2016
S Dhawan,6,24,15,1,0,40.00,2,T20I,Pakistan,Kolkata,19 Mar 2016
V Kohli,55*,66,37,7,1,148.64,2,T20I,Pakistan,Kolkata,19 Mar 2016
SK Raina,0,1,1,0,0,0.00,2,T20I,Pakistan,Kolkata,19 Mar 2016
Yuvraj Singh,24,35,23,1,1,104.34,2,T20I,Pakistan,Kolkata,19 Mar 2016
MS Dhoni,13*,15,9,0,1,144.44,2,T20I,Pakistan,Kolkata,19 Mar 2016
A Nehra,DNB,-,-,-,-,-,2,T20I,Pakistan,Kolkata,19 Mar 2016
R Ashwin,DNB,-,-,-,-,-,2,T20I,Pakistan,Kolkata,19 Mar 2016
RA Jadeja,DNB,-,-,-,-,-,2,T20I,Pakistan,Kolkata,19 Mar 2016
HH Pandya,DNB,-,-,-,-,-,2,T20I,Pakistan,Kolkata,19 Mar 2016
JJ Bumrah,DNB,-,-,-,-,-,2,T20I,Pakistan,Kolkata,19 Mar 2016
RG Sharma,18,29,16,1,1,112.50,1,T20I,Bangladesh,Bengaluru,23 Mar 2016
S Dhawan,23,33,22,2,1,104.54,1,T20I,Bangladesh,Bengaluru,23 Mar 2016
V Kohli,24,37,24,0,1,100.00,1,T20I,Bangladesh,Bengaluru,23 Mar 2016
SK Raina,30,40,23,1,2,130.43,1,T20I,Bangladesh,Bengaluru,23 Mar 2016
HH Pandya,15,9,7,2,1,214.28,1,T20I,Bangladesh,Bengaluru,23 Mar 2016
MS Dhoni,13*,29,12,1,0,108.33,1,T20I,Bangladesh,Bengaluru,23 Mar 2016
Yuvraj Singh,3,8,6,0,0,50.00,1,T20I,Bangladesh,Bengaluru,23 Mar 2016
RA Jadeja,12,15,8,2,0,150.00,1,T20I,Bangladesh,Bengaluru,23 Mar 2016
R Ashwin,5*,4,2,1,0,250.00,1,T20I,Bangladesh,Bengaluru,23 Mar 2016
A Nehra,DNB,-,-,-,-,-,1,T20I,Bangladesh,Bengaluru,23 Mar 2016
JJ Bumrah,DNB,-,-,-,-,-,1,T20I,Bangladesh,Bengaluru,23 Mar 2016
RG Sharma,12,25,17,1,0,70.58,2,T20I,Australia,Mohali,27 Mar 2016
S Dhawan,13,16,12,1,1,108.33,2,T20I,Australia,Mohali,27 Mar 2016
V Kohli,82*,78,51,9,2,160.78,2,T20I,Australia,Mohali,27 Mar 2016
SK Raina,10,9,7,1,0,142.85,2,T20I,Australia,Mohali,27 Mar 2016
Yuvraj Singh,21,31,18,1,1,116.66,2,T20I,Australia,Mohali,27 Mar 2016
MS Dhoni,18*,29,10,3,0,180.00,2,T20I,Australia,Mohali,27 Mar 2016
A Nehra,DNB,-,-,-,-,-,2,T20I,Australia,Mohali,27 Mar 2016
R Ashwin,DNB,-,-,-,-,-,2,T20I,Australia,Mohali,27 Mar 2016
RA Jadeja,DNB,-,-,-,-,-,2,T20I,Australia,Mohali,27 Mar 2016
HH Pandya,DNB,-,-,-,-,-,2,T20I,Australia,Mohali,27 Mar 2016
JJ Bumrah,DNB,-,-,-,-,-,2,T20I,Australia,Mohali,27 Mar 2016
RG Sharma,43,29,31,3,3,138.70,1,T20I,West Indies,Mumbai,31 Mar 2016
AM Rahane,40,68,35,2,0,114.28,1,T20I,West Indies,Mumbai,31 Mar 2016
V Kohli,89*,63,47,11,1,189.36,1,T20I,West Indies,Mumbai,31 Mar 2016
MS Dhoni,15*,24,9,1,0,166.66,1,T20I,West Indies,Mumbai,31 Mar 2016
A Nehra,DNB,-,-,-,-,-,1,T20I,West Indies,Mumbai,31 Mar 2016
R Ashwin,DNB,-,-,-,-,-,1,T20I,West Indies,Mumbai,31 Mar 2016
SK Raina,DNB,-,-,-,-,-,1,T20I,West Indies,Mumbai,31 Mar 2016
RA Jadeja,DNB,-,-,-,-,-,1,T20I,West Indies,Mumbai,31 Mar 2016
MK Pandey,DNB,-,-,-,-,-,1,T20I,West Indies,Mumbai,31 Mar 2016
HH Pandya,DNB,-,-,-,-,-,1,T20I,West Indies,Mumbai,31 Mar 2016
JJ Bumrah,DNB,-,-,-,-,-,1,T20I,West Indies,Mumbai,31 Mar 2016
KL Rahul,100*,176,115,7,1,86.95,2,ODI,Zimbabwe,Harare,11 Jun 2016
KK Nair,7,19,20,1,0,35.00,2,ODI,Zimbabwe,Harare,11 Jun 2016
AT Rayudu,62*,156,120,5,0,51.66,2,ODI,Zimbabwe,Harare,11 Jun 2016
MS Dhoni,DNB,-,-,-,-,-,2,ODI,Zimbabwe,Harare,11 Jun 2016
DS Kulkarni,DNB,-,-,-,-,-,2,ODI,Zimbabwe,Harare,11 Jun 2016
MK Pandey,DNB,-,-,-,-,-,2,ODI,Zimbabwe,Harare,11 Jun 2016
KM Jadhav,DNB,-,-,-,-,-,2,ODI,Zimbabwe,Harare,11 Jun 2016
YS Chahal,DNB,-,-,-,-,-,2,ODI,Zimbabwe,Harare,11 Jun 2016
BB Sran,DNB,-,-,-,-,-,2,ODI,Zimbabwe,Harare,11 Jun 2016
AR Patel,DNB,-,-,-,-,-,2,ODI,Zimbabwe,Harare,11 Jun 2016
JJ Bumrah,DNB,-,-,-,-,-,2,ODI,Zimbabwe,Harare,11 Jun 2016
KL Rahul,33,66,50,4,0,66.00,2,ODI,Zimbabwe,Harare,13 Jun 2016
KK Nair,39,112,68,5,0,57.35,2,ODI,Zimbabwe,Harare,13 Jun 2016
AT Rayudu,41*,48,44,7,0,93.18,2,ODI,Zimbabwe,Harare,13 Jun 2016
MK Pandey,4*,2,1,1,0,400.00,2,ODI,Zimbabwe,Harare,13 Jun 2016
MS Dhoni,DNB,-,-,-,-,-,2,ODI,Zimbabwe,Harare,13 Jun 2016
DS Kulkarni,DNB,-,-,-,-,-,2,ODI,Zimbabwe,Harare,13 Jun 2016
